Seleção,ID_Usuário,Título,Data,Postagem,PRU/N-PRU,Tipo de PRU,Polaridade,Funcionalidade,,Elogio,Ajuda,Crítica,Dúvida,Comparação,Sugestão,Positivo,Negativo,Neutro
,25701,,21/7/2011,"Para realizar matrícula:
1  Ensino
2  Matrícula on-line (realizar matrícula)
3  Logo depois aparecerá as disciplinas disponíveis (tem legenda pra todas as disciplinas)
4  Salvar matrícula
5  Imprimir comprovante de matrícula

OBS: Cada disciplina pode ser visualizada de maneira detalhada.

Daniel, na opção matrícula on-line você pode ver o comprovante de solicitação de matrícula.

",PRU,Ajuda,Neutro,Matrícula,,0,1,0,0,0,0,0,0,1
,18158,,22/7/2011,"No meu histórico tem q eu estou devendo 36 créditos, só que tenho mais de 170 créditos cursados (necessário para me formar em Letras -Português) e estou devendo apenas 1 obrigatória. O q eu faço?",PRU,Dúvida,Neutro,-,,0,0,0,1,0,0,0,0,1
,30906,SISTEMA - SIGAA,22/7/2011,"BEM , ATÉ O MOMENTO ESSE SISTEMA 
TEM SIDO RIDÍCULO ... E COM TODO RESPEITO , UMA BOSTA 
DE RUMINANTE ... ESPERO QUE MELHORE!!!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,21956,erro/matricula/histórico,22/7/2011,"estou com problemas para efetuar minha matricula neste semestre.  Este é o ultimo semestre de minha graduação (pelo menos é o que espero). Porém, houve alguns erros no novo SIGAA. O sistema exige que eu cumpra com duas disciplinas do bacharelado que estão pendentes: monografia e projeto de pesquisa. Acontece  que eu já cursei a disciplina de projeto de pesquisa. Houve problema também na contagem de créditos ao adicionar as turmas, pois ao adicionar, acusa que eu ultrapassei os limites de crédito, e se retiro a turma, acusa que ainda tem pendencia de uma hora ou um crédito. Até onde eu sei, não existe disciplinas de um crédito na Universidade. Como é que fica? Será que eu vou deixa de me formar por causa de apenas um crédito?


Gostaria que alguem tentasse me ajudar!


",PRU,"Crítica, Dúvida",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,22666,,22/7/2011,"Esse portal é horrível, eu odeio ele, quando as coisas estão ficando boas, a UFC, vem e muda,
só pr piorar nossas vidas.....Por que não deixou no modulo academico msmo????",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,27008,disciplinas com reservas de vagas,22/7/2011,"Estou com um problema enorme não estou conseguindo me matricular nas disciplinas que tem o link que significa: esta disciplina possui reserva de vaga para o curso.
No meu caso naõ estou conseguindo adicionar nenhuma turma porque todas estão reservadas. Será que alguém tem uma idéia de como posso resolver isso.",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,15460,,22/7/2011,"Olá, Pablo.

Tentei me matricular em Farmacologia Geral, mas a cadeira não apareceu na parte de Turmas Selecionadas! Isso é normal? Já que não tenho vaga garantida (Sò são quatro vagas para quem faz bacharelado).

Obrigado.",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,24112,,22/7/2011,ALGUEM SABE ONDE CONSIGO VER O IRA ?..,PRU,Dúvida,Neutro,Visualizar IRA,,0,0,0,1,0,0,0,0,1
,8636,,22/7/2011,"Discordo de você em 100% do que falou e da forma que falou, pois deveria ter mais educação. Esse sistema é mais interativo que o módulo academico, você pode até ver quantas pessoas estão tentando as vagas de cada turma, para não ficar em-espera de graça, pode buscar qualquer disciplina de qualquer curso, entre outras particularidades. Bom, espero ter ajudado.",PRU,Elogio,Positivo,Matrícula,,1,0,0,0,0,0,1,0,0
,26129,,22/7/2011,Pense num sisteminha complicado...quero só ver o ajuste e reajuste on line...,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,17903,,22/7/2011,"e antes mesmo, qndo ainda aparecia o ira por aqui... tenho qze crtza q estava errado! 
",PRU,Crítica,Negativo,Visualizar IRA,,0,0,1,0,0,0,0,1,0
,22927,,22/7/2011,"Queria só saber a finalidade de toda essa complicação? é pra ficar mais chic? dispenso fineza na hora da matricula, só no dia-a-dia já é o bastante! kkkkkkkkkkk
",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,14536,,22/7/2011,Me matriculo em no máximo 20 créditos e não consigo confirmar porque diz q eu excedo o número de 32. Até hoje não consegui fazer a matrícula.,PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,23416,,22/7/2011,"Nossa, de verdade to com saudade do modulo academico u.u",PRU,Comparação,Negativo,-,,0,0,0,0,1,0,0,1,0
,19256,,22/7/2011,"Meus caros, acabo de realizar minha matrícula (bem, pelo menos parcialmente). Aos que estão na mesma situação que eu, façam o seguinte: Iniciem a ""matrícula online"". Após clicar em ""realizar matrícula"", cliquem no botão ""buscar turmas abertas"". Logo aparecerá um pequeno formulário em branco. Vá ao último espaço intitulado ""unidade responsável"". Lá haverá uma longuíssima lista com todos os departamentos dos cursos da UFC. Então é só clicar no Departamento da disciplina que vc procura (e isso incluem TODAS as disciplinas do respectivo departamento, não só as optativas). Achei todas as obrigatórias que eu procurava. Então é isso.

Boa sorte a todos!",PRU,Ajuda,Neutro,Matrícula,,0,1,0,0,0,0,0,0,1
,8754,,22/7/2011,ei italo como a gente faz pra saber a quantidade de alunos querendo vaga em determinada turma? valeu/,PRU,Dúvida,Neutro,Visualizar Turma,,0,0,0,1,0,0,0,0,1
,30535,,22/7/2011,"To vendo acabar o prazo de matriculas e nao conseguir me matricular em nada. O modulo academico podia ter seus defeitos, porém pra mim, era muito melhor do que este!",PRU,"Comparação, Crítica",Negativo,Matrícula,,0,0,1,0,1,0,0,1,0
,29682,,22/7/2011,"Não consigo ver meus horários! Quanto faço a pesquisa em ""Consultar Turma"", seguindo todas as orientações, aparece assim: ""Nenhuma turma encontrado de acordo com os critérios de busca informados."" E agora? oO'",PRU,Crítica,Negativo,Visualizar Horários,,0,0,1,0,0,0,0,1,0
,26191,,22/7/2011,"Isso é um sinal do fim dos tempos mesmo, uma opção de horário nas disciplinas, SIGAA todo doido... o que falta acontecer? É o fim , pode vir a  onda...",PRU,Crítica,Negativo,Visualizar Horários,,0,0,1,0,0,0,0,1,0
,15452,,22/7/2011,"Pablo mandei um e-mail para o e-mail da coordenação com algumas dúvidas, você o recebeu? Não compreendi muito bem o histórico fornecido pelo SigaA, pois nele tem um monte de créditos faltando e algumas coisas (em carga horária) faltando que não sei o que é. Favor responde ao e-mail que mandei.

obrigada, bjo.",PRU,Dúvida,Negativo,Visualizar Histórico,,0,0,0,1,0,0,0,1,0
,31632,,23/7/2011,"Eu to com duvida aqui...eu me matriculei e depois msmo assim apareceu REALIZAR MATRICULA
pq???
Isso aconteceu com vcs tb?",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,12393,,23/7/2011,"Jéssica, onde tem ""ofertadas ao curso"", você tem que escolher ""Letras - CCL/Fortaleza"". Você fez isso?",PRU,Ajuda,Neutro,-,,0,1,0,0,0,0,0,0,1
,30535,,23/7/2011,alguem que ja se matriculou poderia me ensinar como faze-lo?,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,22162,,23/7/2011,A cadeira de Matemática Aplicada não apareceu na minha página. Só não consegui ver ainda se fui reprovado ou não.,PRU,Crítica,Negativo,Visualizar Disciplinas,,0,0,1,0,0,0,0,1,0
,18674,,24/7/2011,Muita gente foi prejudicada com essa mudança...,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,15525,IRA,25/7/2011,"Gente, meu IRA sumiu. D:
Mudou de lugar ou algo assim?",PRU,"Crítica, Dúvida",Negativo,Visualizar IRA,,0,0,1,1,0,0,0,1,0
,20077,Matricula não efetuada!,25/7/2011,"Oi, gostaria de saber quando poderei efetuar minha matricul, presencialmente, na FACED. Pois não consegui efetuar nesse novo espaço, porque além de muito complicado para entender os códigos, o site ficou congestionado e. finalmente, quando consegui enterder esses códigos, não consegui mais entrar no site!
Aguardo resposta o mais rápido possível!


Obrigada!",PRU,"Dúvida, Crítica",Negativo,"Realizar Login, Matrícula ",,0,0,1,1,0,0,0,1,0
,3765,,25/7/2011,"Profa. Sueli,

Não está aparecendo o ítem ""matrícula on-line"" quando acesso o menu ""Ensino"" no portal discente.
Está ocorrendo algum problema no sistema?",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,3766,,25/7/2011,"Cara Profª Sueli,

Conta a seguinte mensagem quando clico em ""Realizar matrícula"":

""Não é permitido solicitar matrículas fora do período oficial definido pelo calendário do seu programa de pós-graduação.""

Atenciosamente, Gerla.",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,3765,,25/7/2011,"Cara Profª Sueli,

Conta a seguinte mensagem quando clico em ""Realizar matrícula"":

""Não é permitido solicitar matrículas fora do período oficial definido pelo calendário do seu programa de pós-graduação.""

Atenciosamente, Ulisses",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,22728,,25/7/2011,"Daniel, quando você clica em Ensino, deveria aparecer realizar matrícula, ou coisa do tipo, clicando lá, apareceria as cadeiras disponíveis. Quanto às que você já solicitou, tem um ícone lá assim: Comprovante de Solicitação de Matrícula, ou algo do tipo, e lá tem as que você selecionou.
Agora, engraçado, eu cliquei em Atestado de Matrícula, e diz que eu não solicitei nada.
É foda, sistema novo e greve dos servidores deixa a gente tenso, pois eu estou com um livro pendente pra entrega, mas eu acho que isso é devido o prazo de matrícula terem se encerrado ontem!",PRU,Crítica,Neutro,Ver Comprovante de Matrícula,,0,0,1,0,0,0,0,0,1
,31931,,25/7/2011,"Prezada Profa. Sueli,

Quando eu também clico em ""Realizar matrícula"", aparece :""Não é permitido solicitar matrículas fora do período oficial definido pelo calendário do seu programa de pós-graduação."" O que faço? 

Att,

Isaac",PRU,Dúvida,Negativo,Matrícula,,0,0,0,1,0,0,0,1,0
,21929,,25/7/2011,Deveriam voltar o módulo acadêmico!!!!!!!!!!!!!Esse sigga não deu certo!!!!!!!!!!!!!!.,PRU,"Comparação, Crítica",Negativo,-,,0,0,1,0,1,0,0,1,0
,17160,,25/7/2011,"Pablo,
Tentei acessar o atestado de matrícula e o sistema demonstrou ''O discente selecionado não possui matrículas em componentes do período atual.'' 
E agora como faço ?

Obrigada",PRU,Dúvida,Negativo,Ver Comprovante de Matrícula,,0,0,0,1,0,0,0,1,0
,24323,,25/7/2011,"O meu foi atualizado '-' me matriculei normal xD
",PRU,Elogio,Positivo,Matricula,,1,0,0,0,0,0,1,0,0
,14042,IRA,25/7/2011,"Na minha página inicial já não está aparecendo o meu IRA, alguém sabe por que? Alguém sabe como se faz para visualizar? ps. Não há no histórico tampouco.",PRU,Dúvida,Neutro,Visualizar IRA,,0,0,0,1,0,0,0,0,1
,24882,,25/7/2011,pq meu ira ñ aparece +??? é só o meu ou o de alguém tbm está assim????,PRU,Dúvida,Neutro,Visualizar IRA,,0,0,0,1,0,0,0,0,1
,27520,,25/7/2011,"Gente... vocês conseguiram ver a matrícula de vocês ( os novatos) aqui??? A coordenação disse que eles iriam fazer a matrícula automaticamente e que no dia 25 estariam disponíveis  os horários e as cadeiras que irão cursar, mas não consigo ver!!!!! :O",PRU,Crítica,Neutro,Visualizar Matrícula,,0,0,1,0,0,0,0,0,1
,27160,,25/7/2011,"O Sigaa ta complicando nossas vidas ¬¬ também vou entrar em 2011.2, também recebi o e-mail... iai como vai ser isso?¬¬ , quando vou poder imprimir meu comprovante de matrícula?como fica isso?
Já pode dar noticias né UFC!",PRU,"Crítica, Dúvida",Negativo,Ver Comprovante de Matrícula,,0,0,1,1,0,0,0,1,0
,23156,,25/7/2011,"Isso foi normalizado, mas ainda não está sendo possivel realizar a matricula em TPE2.
O sistema diz que não foi atingido a quantidade minima de créditos por semestre.
O que deve ser feito? Esperar?",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,17822,,25/7/2011,"Professora, já tem como solicitar uma declaração de matrícula? Grata.",PRU,Dúvida,Neutro,Solicitar comprovante de matricula,,0,0,0,1,0,0,0,0,1
,27160,,25/7/2011,"""Não é permitido realizar a matricula institucional. Procure a coordenação do seu curso."" Quando coloco lá na Matricula Institucional!!! OI??????? Pq não?aaaaaah fala serio!!!",PRU,Crítica,Negativo,Matricula Institucional,,0,0,1,0,0,0,0,1,0
,24395,,25/7/2011,"Achei o sigaa muito difícil de seguir, tanto que perdi várias vezes o caminho!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,21333,,25/7/2011,sério nãp consegui me matricular...esse sistema é muito confuso...,PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,11091,,25/7/2011,"No módulo também havia choque de disciplinas obrigatórias, sim Denisia. Aconteceu com a turma do 3° semestre noturno, no semestre passado. Tivemos o maior problema por causa disso. Mesmo assim, o módulo eh infinitamente melhor q esse novo sistema, era bem mais simples de usar. Só de não ter essa história de códigos já ganha muitos pontos a frente. Mas enfim, vamos esperar pra cer se melhora ou se vão mudar mais uma vez de sistema. Eu já tou acostumada com essa história, desde q entrei na UFC, no meu primeiroo curso, esse já eh o 4° sistema.",PRU,"Crítica, Comparação",Negativo,-,,0,0,1,0,1,0,0,1,0
,10213,,25/7/2011,"Não faz muito sentido, mas lembro de alguém me falando que o IRA vai até 11 (11.000 antigamente)
O meu IRA também não aparece mais no SIGAA
",PRU,Crítica,Negativo,Visualizar IRA,,0,0,1,0,0,0,0,1,0
,4110,,25/7/2011,"Profa. Sueli,

Primeira pergunta: Irei marcar minha defesa agora para agosto. Preciso me matricular?

Segunda pergunta: Quando tento me matricular aparece a mensagem: ""Não é permitido solicitar matrículas fora do período oficial definido pelo calendário do seu programa de pós-graduação. 

O que fazer?

Att,

Marco Antonio de M. Rodrigues (Turma 2006).",PRU,"Crítica, Dúvida",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,9991,,25/7/2011,Não consigo realizar a matrícula. Recebo a mesma mensagem de erro que o Raphael postou acima. Possuo duas disciplinas anuais que se encontram encerradas. Gostaria de saber como devo proceder.,PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,16696,,25/7/2011,"Onde vcs conseguiam ver o IRA ?
",PRU,Dúvida,Neutro,Visualizar IRA,,0,0,0,1,0,0,0,0,1
,14439,,25/7/2011,"Oi!! Gostaria de saber se haverá alguém na coordenação no dia do ajuste pra nos atender, pois estou preocupada porque tentei me matricular em quatro disciplinas obrigatórias, mas só consegui me matricular em três disciplinas. Com pode isso!!! E as opcionais?? Cadê?? Não tinha de jeito nenhum no SIGAA!! Alguém sabe de alguma notícia??",PRU,"Crítica, Dúvida",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,524,Contato direto com a Coordenação,25/7/2011,"Caros Alunos,

Informamos que a partir de agora nosso principal canal de comunicação será o SIGAA, que nos permite rápido contato entre a Coordenação e os estudantes.

Alguns desses meios são através da criação dos tópicos de discussão, em que a Coordenação, além de divulgar informações importantes aos alunos, também consegue enviar diretamente aos seus e-mails tais informações, agilizando assim nossa comunicação.

Os alunos poderão entrar em contato com a Coordenação tanto através da criação de tópicos de discussão, e também enviando mensagens para os tópicos (publicizando assim as discussões), como também poderão enviar diretamente à Coordenação pelo SIGAA suas dúvidas através da função, localizada na Barra de Menu do SIGAA, OUTROS > ATENDIMENTO AO ALUNO.

As mensagens enviadas através de tal função só serão visualizadas pela Coordenadora e pelo Secretário, que poderão responder tão logo elas estejam disponíveis, indo tais respostas automática e diretamente ao e-mail do aluno.

Esperamos poder ajudá-los sempre que necessário.

Atenciosamente,

A Coordenação do Curso de Ciências Biológicas.
",PRU,Ajuda,Neutro,Criar Tópicos,,0,1,0,0,0,0,0,0,1
,15403,,25/7/2011,"Esse sistema é muito dificil de compreender!!Passei horas tentando fazer minha matrícula,e ver as cadeiras disponíveis!!Depois de horas tentando consegui,enfim,fazer a matrícula!!Muitos amigos me ligavam perguntando se eu entendia esse sistema!!Pelo amor de Deus,alguém muda isso!!",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,21956,,25/7/2011,"No meu antigo curriculum todas as notas, inclusive a da disciplina de projeto de pesquisa. Tô notando muitos erros no sistema SIGAA, e tem coisas que ainda não enntendo direito... Vou ter que apelar pra coordenação do curso...",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,21833,,25/7/2011,Meu I.R.A não está mais aparecendo na minha página do SIGAA... O q será q aconteceu?,PRU,"Crítica, Dúvida",Negativo,Visualizar IRA,,0,0,1,1,0,0,0,1,0
,32222,,25/7/2011,"como se imprimi um comprovante de uma matricula não efetuada? vou entrar agora no 2° semestre e recebi o e-mail, to muito confusa. O que eu faço?",PRU,Dúvida,Negativo,Matrícula,,0,0,0,1,0,0,0,1,0
,13927,,25/7/2011,"Gente vcs estão tendo problemas pra colocarem disciplinas optativas? Não consigo adicionar turmas optativas na minha matricula. Não sei o que fazer. Se alguém souber por favor me avise, ainda tenho até amanhã pra concluir minha matricula.",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,3801,,25/7/2011,"O mesmo problema aconteceu quando tentei fazer a minha matrícula.

Att.,

Ianna",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,30688,matricula,26/7/2011,"O discente selecionado não possui matrículas em componentes do período atual.

apareceu isso quando cliquei na opção mostrar atestado e tal..

sendo que fiz tudo correto,apenas n imprimi,aqui em casa n tem como.

quando clico em matricula on-line e aparece as opçoes la e talz tipo: ver comprovante de solicitação..aparece as cadeiras e processo e tudo +..

qq aconteceu? alguem consegue me explicar? perdi matricula? esse programa ta maluco mrm ? como é?",PRU,"Dúvida, Crítica",Neutro,Ver Comprovante de Matrícula,,0,0,1,1,0,0,0,0,1
